	.identifier_batch	.identifier_sample_name	.metadata_moa_1	.metadata_moa_2	.metadata_treatment_remarks	.metadata_treatment_1	.metadata_treatment_2	.response_aoc	.response_bliss	.metadata_cancer_type	.metadata_cancer_subtype
16814	Oncolead_010	ONCOLEAD_CELL_IGROV1	EGFRi	ATRi		Erlotinib	VX803_M4344	0.209002323	0.035178332	ovary	ovary
16815	Oncolead_010	ONCOLEAD_CELL_LOVO	EGFRi	ATRi		Erlotinib	VX803_M4344	0.196517225	0.040375535	colon	colon
16816	Oncolead_010	ONCOLEAD_CELL_MDAMB231	EGFRi	ATRi		Erlotinib	VX803_M4344	0.11927955	0.0014372229999999998	breast	breast - TNBC
16817	Oncolead_010	ONCOLEAD_CELL_MDAMB435	EGFRi	ATRi		Erlotinib	VX803_M4344	0.23483737	-0.092277333	melanoma	melanoma
16818	Oncolead_010	ONCOLEAD_CELL_MDAMB436	EGFRi	ATRi		Erlotinib	VX803_M4344	0.207358699	-0.042678102	breast	breast - TNBC
16819	Oncolead_010	ONCOLEAD_CELL_MHHES1	EGFRi	ATRi		Erlotinib	VX803_M4344	0.045516107	0.005406121	sarcoma	sarcoma - ewings
16820	Oncolead_010	ONCOLEAD_CELL_MIAPACA2	EGFRi	ATRi		Erlotinib	VX803_M4344	0.009338866	-0.059115273	pancreas	pancreas
16821	Oncolead_010	ONCOLEAD_CELL_MV411	EGFRi	ATRi		Erlotinib	VX803_M4344	0.072656561	0.0175339	hematological	heme - AML
16822	Oncolead_010	ONCOLEAD_CELL_NCIH460	EGFRi	ATRi		Erlotinib	VX803_M4344	0.138797227	0.038273112000000005	lung	lung - NSCLC
16823	Oncolead_010	ONCOLEAD_CELL_PANC1	EGFRi	ATRi		Erlotinib	VX803_M4344	0.214064063	-0.008177657	pancreas	pancreas
16824	Oncolead_010	ONCOLEAD_CELL_RAMOS	EGFRi	ATRi		Erlotinib	VX803_M4344	0.303300635	-0.101127966	hematological	heme - burkitt lymphoma
16825	Oncolead_010	ONCOLEAD_CELL_RDES	EGFRi	ATRi		Erlotinib	VX803_M4344	0.370845238	0.00550352	sarcoma	sarcoma - ewings
16826	Oncolead_010	ONCOLEAD_CELL_SAOS2	EGFRi	ATRi		Erlotinib	VX803_M4344	0.128499151	-0.101069221	sarcoma	sarcoma - osteosarcoma
16827	Oncolead_010	ONCOLEAD_CELL_SW620	EGFRi	ATRi		Erlotinib	VX803_M4344	0.04282833900000002	-0.010094928	colon	colon
16828	Oncolead_010	ONCOLEAD_CELL_U2OS	EGFRi	ATRi		Erlotinib	VX803_M4344	0.26052219600000004	0.229256851	sarcoma	sarcoma - osteosarcoma
16829	Oncolead_010	ONCOLEAD_CELL_U87MG	EGFRi	ATRi		Erlotinib	VX803_M4344	0.08507436	0.062519398	brain	brain - GBM
16830	Oncolead_010	ONCOLEAD_CELL_WSUNHL	EGFRi	ATRi		Erlotinib	VX803_M4344	0.268861003	-0.092342083	hematological	heme - NHL
16831	Oncolead_010	ONCOLEAD_CELL_A204	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.33933675700000004	0.018996484	sarcoma	sarcoma - rhabdomyosarcoma
16832	Oncolead_010	ONCOLEAD_CELL_A549	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.134105	-0.03929362	lung	lung - NSCLC
16833	Oncolead_010	ONCOLEAD_CELL_ASPC1	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.260716808	0.042742026	pancreas	pancreas
16834	Oncolead_010	ONCOLEAD_CELL_BXPC3	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.297339127	-0.047728755	pancreas	pancreas
16835	Oncolead_010	ONCOLEAD_CELL_COLO205	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.099291392	-0.052368438	colon	colon
16836	Oncolead_010	ONCOLEAD_CELL_DU145	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.246444713	0.016820068	prostate	prostate
16837	Oncolead_010	ONCOLEAD_CELL_HEPG2	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.17613711	0.053354976	liver	liver
16838	Oncolead_010	ONCOLEAD_CELL_HL60	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.23380294	-0.008839174	hematological	heme - AML
16839	Oncolead_010	ONCOLEAD_CELL_HT29	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.361428035	-0.062376566	colon	colon
16840	Oncolead_010	ONCOLEAD_CELL_IGROV1	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.226232312	0.051977193	ovary	ovary
16841	Oncolead_010	ONCOLEAD_CELL_LOVO	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.277281314	0.048091893	colon	colon
16842	Oncolead_010	ONCOLEAD_CELL_MDAMB231	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.014148486000000004	-0.123072273	breast	breast - TNBC
16843	Oncolead_010	ONCOLEAD_CELL_MDAMB435	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.341373183	-0.047071267	melanoma	melanoma
16844	Oncolead_010	ONCOLEAD_CELL_MDAMB436	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.240888332	0.066037127	breast	breast - TNBC
16845	Oncolead_010	ONCOLEAD_CELL_MHHES1	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.325872947	-0.024836339	sarcoma	sarcoma - ewings
16846	Oncolead_010	ONCOLEAD_CELL_MIAPACA2	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.138364793	-0.076511391	pancreas	pancreas
16847	Oncolead_010	ONCOLEAD_CELL_MV411	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.000594775	-0.104137337	hematological	heme - AML
16848	Oncolead_010	ONCOLEAD_CELL_NCIH460	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.0	-0.034473027	lung	lung - NSCLC
16849	Oncolead_010	ONCOLEAD_CELL_PANC1	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.362881659	-0.023692121	pancreas	pancreas
16850	Oncolead_010	ONCOLEAD_CELL_RAMOS	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.184281341	0.053659142	hematological	heme - burkitt lymphoma
16851	Oncolead_010	ONCOLEAD_CELL_RDES	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.022850789	-0.153024116	sarcoma	sarcoma - ewings
16852	Oncolead_010	ONCOLEAD_CELL_SAOS2	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.219078471	0.014884172	sarcoma	sarcoma - osteosarcoma
16853	Oncolead_010	ONCOLEAD_CELL_SW620	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.0	0.034177941	colon	colon
16854	Oncolead_010	ONCOLEAD_CELL_U2OS	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.025072683	-0.017920665	sarcoma	sarcoma - osteosarcoma
16855	Oncolead_010	ONCOLEAD_CELL_U87MG	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.016013365	0.083219395	brain	brain - GBM
16856	Oncolead_010	ONCOLEAD_CELL_WSUNHL	ERBB1i_ERBB2i	ATMi		Lapatinib	M4076	0.363758274	0.073982144	hematological	heme - NHL
16857	Oncolead_010	ONCOLEAD_CELL_A204	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.004283950999999999	-0.208564434	sarcoma	sarcoma - rhabdomyosarcoma
16858	Oncolead_010	ONCOLEAD_CELL_A549	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.111258724	-0.02044713	lung	lung - NSCLC
16859	Oncolead_010	ONCOLEAD_CELL_ASPC1	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.104800022	0.058494098	pancreas	pancreas
16860	Oncolead_010	ONCOLEAD_CELL_BXPC3	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.199192527	-0.079913173	pancreas	pancreas
16861	Oncolead_010	ONCOLEAD_CELL_COLO205	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.103114056	0.04953139	colon	colon
16862	Oncolead_010	ONCOLEAD_CELL_DU145	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.238733594	0.025558125	prostate	prostate
16863	Oncolead_010	ONCOLEAD_CELL_HEPG2	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.011331381	0.017859788	liver	liver
16864	Oncolead_010	ONCOLEAD_CELL_HL60	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.218888512	-0.021774136	hematological	heme - AML
16865	Oncolead_010	ONCOLEAD_CELL_HT29	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.044764128	0.050590728	colon	colon
16866	Oncolead_010	ONCOLEAD_CELL_IGROV1	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.090176706	0.119434763	ovary	ovary
16867	Oncolead_010	ONCOLEAD_CELL_LOVO	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.051460816	0.010912753999999998	colon	colon
16868	Oncolead_010	ONCOLEAD_CELL_MDAMB231	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.05927526900000001	-0.02766091	breast	breast - TNBC
16869	Oncolead_010	ONCOLEAD_CELL_MDAMB435	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.308859877	0.141136171	melanoma	melanoma
16870	Oncolead_010	ONCOLEAD_CELL_MDAMB436	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.165705414	-0.028570906	breast	breast - TNBC
16871	Oncolead_010	ONCOLEAD_CELL_MHHES1	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.194577175	0.02324014	sarcoma	sarcoma - ewings
16872	Oncolead_010	ONCOLEAD_CELL_MIAPACA2	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.200655325	-0.104526291	pancreas	pancreas
16873	Oncolead_010	ONCOLEAD_CELL_MV411	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.013463484	-0.061658599	hematological	heme - AML
16874	Oncolead_010	ONCOLEAD_CELL_NCIH460	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.021058424	0.07695224099999999	lung	lung - NSCLC
16875	Oncolead_010	ONCOLEAD_CELL_PANC1	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.089287252	0.058767888	pancreas	pancreas
16876	Oncolead_010	ONCOLEAD_CELL_RAMOS	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.35269761	-0.086979633	hematological	heme - burkitt lymphoma
16877	Oncolead_010	ONCOLEAD_CELL_RDES	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.034268697	-0.046526767	sarcoma	sarcoma - ewings
16878	Oncolead_010	ONCOLEAD_CELL_SAOS2	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.096761997	0.011692591	sarcoma	sarcoma - osteosarcoma
16879	Oncolead_010	ONCOLEAD_CELL_SW620	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.045549388	0.0351265	colon	colon
16880	Oncolead_010	ONCOLEAD_CELL_U2OS	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.017762143	0.107732755	sarcoma	sarcoma - osteosarcoma
16881	Oncolead_010	ONCOLEAD_CELL_U87MG	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.014364561	0.025545805	brain	brain - GBM
16882	Oncolead_010	ONCOLEAD_CELL_WSUNHL	ERBB1i_ERBB2i	ATRi		Lapatinib	VX970_Berzosertib_M6620	0.43706099	-0.079657171	hematological	heme - NHL
16883	Oncolead_010	ONCOLEAD_CELL_A204	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.331142418	-0.109965642	sarcoma	sarcoma - rhabdomyosarcoma
16884	Oncolead_010	ONCOLEAD_CELL_A549	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.094828745	-0.015004435	lung	lung - NSCLC
16885	Oncolead_010	ONCOLEAD_CELL_ASPC1	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.101535352	0.009701502	pancreas	pancreas
16886	Oncolead_010	ONCOLEAD_CELL_BXPC3	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.222719159	-0.050957315	pancreas	pancreas
16887	Oncolead_010	ONCOLEAD_CELL_COLO205	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.06565092	-0.13549879999999995	colon	colon
16888	Oncolead_010	ONCOLEAD_CELL_DU145	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.273199865	0.025840424	prostate	prostate
16889	Oncolead_010	ONCOLEAD_CELL_HEPG2	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.027020084	0.032173763	liver	liver
16890	Oncolead_010	ONCOLEAD_CELL_HL60	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.213980281	0.008791049	hematological	heme - AML
16891	Oncolead_010	ONCOLEAD_CELL_HT29	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.299979442	0.029157327	colon	colon
16892	Oncolead_010	ONCOLEAD_CELL_IGROV1	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.158308276	0.060018688	ovary	ovary
16893	Oncolead_010	ONCOLEAD_CELL_LOVO	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.158007567	0.062985126	colon	colon
16894	Oncolead_010	ONCOLEAD_CELL_MDAMB231	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.047687452000000005	-0.043454476	breast	breast - TNBC
16895	Oncolead_010	ONCOLEAD_CELL_MDAMB435	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.3756188	0.127598509	melanoma	melanoma
16896	Oncolead_010	ONCOLEAD_CELL_MDAMB436	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.089635659	0.07439402	breast	breast - TNBC
16897	Oncolead_010	ONCOLEAD_CELL_MHHES1	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.028708844	-0.015977729	sarcoma	sarcoma - ewings
16898	Oncolead_010	ONCOLEAD_CELL_MIAPACA2	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.089326965	-0.000515165	pancreas	pancreas
16899	Oncolead_010	ONCOLEAD_CELL_MV411	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.000122655	-0.224883839	hematological	heme - AML
16900	Oncolead_010	ONCOLEAD_CELL_NCIH460	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.0	0.053558259	lung	lung - NSCLC
16901	Oncolead_010	ONCOLEAD_CELL_PANC1	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.296346593	0.012793599	pancreas	pancreas
16902	Oncolead_010	ONCOLEAD_CELL_RAMOS	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.232768939	-0.02638911	hematological	heme - burkitt lymphoma
16903	Oncolead_010	ONCOLEAD_CELL_RDES	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.013321518	-0.067863841	sarcoma	sarcoma - ewings
16904	Oncolead_010	ONCOLEAD_CELL_SAOS2	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.0005509919999999999	0.010236535	sarcoma	sarcoma - osteosarcoma
16905	Oncolead_010	ONCOLEAD_CELL_SW620	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.009366803	0.052520576	colon	colon
16906	Oncolead_010	ONCOLEAD_CELL_U2OS	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.06711627	0.121264891	sarcoma	sarcoma - osteosarcoma
16907	Oncolead_010	ONCOLEAD_CELL_U87MG	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.006319450999999999	0.011594641	brain	brain - GBM
16908	Oncolead_010	ONCOLEAD_CELL_WSUNHL	ERBB1i_ERBB2i	ATRi		Lapatinib	VX803_M4344	0.330863946	-0.136328893	hematological	heme - NHL
16909	Oncolead_010	ONCOLEAD_CELL_A204	FGFRi	ATMi		AZD4547	M4076	0.229142739	-0.048847844	sarcoma	sarcoma - rhabdomyosarcoma
16910	Oncolead_010	ONCOLEAD_CELL_A549	FGFRi	ATMi		AZD4547	M4076	0.326321705	-0.058517724000000014	lung	lung - NSCLC
16911	Oncolead_010	ONCOLEAD_CELL_ASPC1	FGFRi	ATMi		AZD4547	M4076	0.306504051	-0.088416052	pancreas	pancreas
16912	Oncolead_010	ONCOLEAD_CELL_BXPC3	FGFRi	ATMi		AZD4547	M4076	0.357228024	-0.052490069	pancreas	pancreas
16913	Oncolead_010	ONCOLEAD_CELL_COLO205	FGFRi	ATMi		AZD4547	M4076	0.179836881	-0.003338915	colon	colon
16914	Oncolead_010	ONCOLEAD_CELL_DU145	FGFRi	ATMi		AZD4547	M4076	0.347760621	-0.008426316	prostate	prostate
16915	Oncolead_010	ONCOLEAD_CELL_HEPG2	FGFRi	ATMi		AZD4547	M4076	0.261093533	0.00649308	liver	liver
16916	Oncolead_010	ONCOLEAD_CELL_HL60	FGFRi	ATMi		AZD4547	M4076	0.338272898	0.025112613	hematological	heme - AML
16917	Oncolead_010	ONCOLEAD_CELL_HT29	FGFRi	ATMi		AZD4547	M4076	0.351371005	-0.070839433	colon	colon
16918	Oncolead_010	ONCOLEAD_CELL_IGROV1	FGFRi	ATMi		AZD4547	M4076	0.386304509	0.113296092	ovary	ovary
16919	Oncolead_010	ONCOLEAD_CELL_LOVO	FGFRi	ATMi		AZD4547	M4076	0.33736910200000003	1.99301e-05	colon	colon
16920	Oncolead_010	ONCOLEAD_CELL_MDAMB231	FGFRi	ATMi		AZD4547	M4076	0.093711341	-0.17221725100000002	breast	breast - TNBC
16921	Oncolead_010	ONCOLEAD_CELL_MDAMB435	FGFRi	ATMi		AZD4547	M4076	0.031600088	-0.012174538	melanoma	melanoma
16922	Oncolead_010	ONCOLEAD_CELL_MDAMB436	FGFRi	ATMi		AZD4547	M4076	0.168568675	0.102333789	breast	breast - TNBC
16923	Oncolead_010	ONCOLEAD_CELL_MHHES1	FGFRi	ATMi		AZD4547	M4076	0.379623334	0.000124695	sarcoma	sarcoma - ewings
16924	Oncolead_010	ONCOLEAD_CELL_MIAPACA2	FGFRi	ATMi		AZD4547	M4076	0.042762193	0.0	pancreas	pancreas
16925	Oncolead_010	ONCOLEAD_CELL_MV411	FGFRi	ATMi		AZD4547	M4076	0.16924085600000002	-0.093578174	hematological	heme - AML
16926	Oncolead_010	ONCOLEAD_CELL_NCIH460	FGFRi	ATMi		AZD4547	M4076	0.001156011	-0.027826641000000003	lung	lung - NSCLC
16927	Oncolead_010	ONCOLEAD_CELL_PANC1	FGFRi	ATMi		AZD4547	M4076	0.13829403199999998	-0.07086245599999999	pancreas	pancreas
16928	Oncolead_010	ONCOLEAD_CELL_RAMOS	FGFRi	ATMi		AZD4547	M4076	0.170478925	0.028118308	hematological	heme - burkitt lymphoma
16929	Oncolead_010	ONCOLEAD_CELL_RDES	FGFRi	ATMi		AZD4547	M4076	0.38716228	-0.067330973	sarcoma	sarcoma - ewings
16930	Oncolead_010	ONCOLEAD_CELL_SAOS2	FGFRi	ATMi		AZD4547	M4076	0.34335381200000004	-0.073265241	sarcoma	sarcoma - osteosarcoma
16931	Oncolead_010	ONCOLEAD_CELL_SW620	FGFRi	ATMi		AZD4547	M4076	0.127668607	0.025943505	colon	colon
16932	Oncolead_010	ONCOLEAD_CELL_U2OS	FGFRi	ATMi		AZD4547	M4076	0.221794014	-0.025856463	sarcoma	sarcoma - osteosarcoma
16933	Oncolead_010	ONCOLEAD_CELL_U87MG	FGFRi	ATMi		AZD4547	M4076	0.08686435	0.10369858	brain	brain - GBM
16934	Oncolead_010	ONCOLEAD_CELL_WSUNHL	FGFRi	ATMi		AZD4547	M4076	0.333469144	0.232632644	hematological	heme - NHL
16935	Oncolead_010	ONCOLEAD_CELL_A204	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.183053813	-0.12543378	sarcoma	sarcoma - rhabdomyosarcoma
16936	Oncolead_010	ONCOLEAD_CELL_A549	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.061283801	-0.08392906800000001	lung	lung - NSCLC
16937	Oncolead_010	ONCOLEAD_CELL_ASPC1	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.08220847	0.080868976	pancreas	pancreas
16938	Oncolead_010	ONCOLEAD_CELL_BXPC3	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.072287031	-0.054208482	pancreas	pancreas
16939	Oncolead_010	ONCOLEAD_CELL_COLO205	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.090132339	0.088197554	colon	colon
16940	Oncolead_010	ONCOLEAD_CELL_DU145	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.334313353	0.007032035	prostate	prostate
16941	Oncolead_010	ONCOLEAD_CELL_HEPG2	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.0	-0.071259476	liver	liver
16942	Oncolead_010	ONCOLEAD_CELL_HL60	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.239205435	-0.077944542	hematological	heme - AML
16943	Oncolead_010	ONCOLEAD_CELL_HT29	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.021380478	0.036630913	colon	colon
16944	Oncolead_010	ONCOLEAD_CELL_IGROV1	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.218530059	0.071749973	ovary	ovary
16945	Oncolead_010	ONCOLEAD_CELL_LOVO	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.035372722	-0.041216139	colon	colon
16946	Oncolead_010	ONCOLEAD_CELL_MDAMB231	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.16209061	-0.0785808	breast	breast - TNBC
16947	Oncolead_010	ONCOLEAD_CELL_MDAMB435	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.105841523	0.04593881	melanoma	melanoma
16948	Oncolead_010	ONCOLEAD_CELL_MDAMB436	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.097298793	-0.027547224	breast	breast - TNBC
16949	Oncolead_010	ONCOLEAD_CELL_MHHES1	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.30933119600000003	0.007233418	sarcoma	sarcoma - ewings
16950	Oncolead_010	ONCOLEAD_CELL_MIAPACA2	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.098451769	-0.171106748	pancreas	pancreas
16951	Oncolead_010	ONCOLEAD_CELL_MV411	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.249272058	0.046814827	hematological	heme - AML
16952	Oncolead_010	ONCOLEAD_CELL_NCIH460	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.000559271	0.017455341	lung	lung - NSCLC
16953	Oncolead_010	ONCOLEAD_CELL_PANC1	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.111931757	-0.068190076	pancreas	pancreas
16954	Oncolead_010	ONCOLEAD_CELL_RAMOS	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.121577263	-0.039940836	hematological	heme - burkitt lymphoma
16955	Oncolead_010	ONCOLEAD_CELL_RDES	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.384138947	-0.07820391900000001	sarcoma	sarcoma - ewings
16956	Oncolead_010	ONCOLEAD_CELL_SAOS2	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.382614688	-0.095613677	sarcoma	sarcoma - osteosarcoma
16957	Oncolead_010	ONCOLEAD_CELL_SW620	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.319166587	0.054637543	colon	colon
16958	Oncolead_010	ONCOLEAD_CELL_U2OS	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.147040419	0.165901096	sarcoma	sarcoma - osteosarcoma
16959	Oncolead_010	ONCOLEAD_CELL_U87MG	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.111400744	0.063570565	brain	brain - GBM
16960	Oncolead_010	ONCOLEAD_CELL_WSUNHL	FGFRi	ATRi		AZD4547	VX970_Berzosertib_M6620	0.428609893	-0.034617565	hematological	heme - NHL
16961	Oncolead_010	ONCOLEAD_CELL_A204	FGFRi	ATRi		AZD4547	VX803_M4344	0.286627943	-0.097142415	sarcoma	sarcoma - rhabdomyosarcoma
16962	Oncolead_010	ONCOLEAD_CELL_A549	FGFRi	ATRi		AZD4547	VX803_M4344	0.087812534	-0.135569481	lung	lung - NSCLC
16963	Oncolead_010	ONCOLEAD_CELL_ASPC1	FGFRi	ATRi		AZD4547	VX803_M4344	0.0008387669999999999	0.015137607	pancreas	pancreas
16964	Oncolead_010	ONCOLEAD_CELL_BXPC3	FGFRi	ATRi		AZD4547	VX803_M4344	0.168162786	-0.031570423	pancreas	pancreas
16965	Oncolead_010	ONCOLEAD_CELL_COLO205	FGFRi	ATRi		AZD4547	VX803_M4344	0.071624726	-0.05417523900000002	colon	colon
16966	Oncolead_010	ONCOLEAD_CELL_DU145	FGFRi	ATRi		AZD4547	VX803_M4344	0.33908847200000003	0.001423148	prostate	prostate
16967	Oncolead_010	ONCOLEAD_CELL_HEPG2	FGFRi	ATRi		AZD4547	VX803_M4344	0.018387581	-0.027704201	liver	liver
16968	Oncolead_010	ONCOLEAD_CELL_HL60	FGFRi	ATRi		AZD4547	VX803_M4344	0.218405699	0.036860967	hematological	heme - AML
16969	Oncolead_010	ONCOLEAD_CELL_HT29	FGFRi	ATRi		AZD4547	VX803_M4344	0.212097287	0.06135795	colon	colon
16970	Oncolead_010	ONCOLEAD_CELL_IGROV1	FGFRi	ATRi		AZD4547	VX803_M4344	0.328753524	-0.040029937	ovary	ovary
16971	Oncolead_010	ONCOLEAD_CELL_LOVO	FGFRi	ATRi		AZD4547	VX803_M4344	0.048083162	0.020231364	colon	colon
16972	Oncolead_010	ONCOLEAD_CELL_MDAMB231	FGFRi	ATRi		AZD4547	VX803_M4344	0.261268628	-0.030394439	breast	breast - TNBC
16973	Oncolead_010	ONCOLEAD_CELL_MDAMB435	FGFRi	ATRi		AZD4547	VX803_M4344	0.108541393	0.041581242	melanoma	melanoma
16974	Oncolead_010	ONCOLEAD_CELL_MDAMB436	FGFRi	ATRi		AZD4547	VX803_M4344	0.145960012	0.101451287	breast	breast - TNBC
16975	Oncolead_010	ONCOLEAD_CELL_MHHES1	FGFRi	ATRi		AZD4547	VX803_M4344	0.120398537	-0.002404587	sarcoma	sarcoma - ewings
16976	Oncolead_010	ONCOLEAD_CELL_MIAPACA2	FGFRi	ATRi		AZD4547	VX803_M4344	0.267175692	0.025766373	pancreas	pancreas
16977	Oncolead_010	ONCOLEAD_CELL_MV411	FGFRi	ATRi		AZD4547	VX803_M4344	0.081212323	-0.000863686	hematological	heme - AML
16978	Oncolead_010	ONCOLEAD_CELL_NCIH460	FGFRi	ATRi		AZD4547	VX803_M4344	0.009035748	0.039999468	lung	lung - NSCLC
