experiment	freq
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'SN38'})	3
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'SN38'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_COLO205'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_DU145'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_HEPG2'})	3
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'SN38'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_HT29'})	3
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'SN38'})	3
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'SN38'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_MDAMB231'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_MDAMB435'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_MDAMB436'})	3
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'SN38'})	3
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'SN38'})	3
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'SN38'})	3
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'SN38'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_PANC1'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_RAMOS'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_RDES'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_SAOS2'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_SW620'})	3
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'SN38'})	3
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'SN38'})	3
frozenset({nan, 'SN38', 'ONCOLEAD_CELL_WSUNHL'})	3
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Etoposide'})	2
frozenset({nan, 'Etoposide', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Etoposide', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Sorafenib'})	2
frozenset({nan, 'Sorafenib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Sorafenib'})	2
frozenset({nan, 'Sorafenib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Sorafenib'})	2
frozenset({nan, 'Sorafenib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Sorafenib'})	2
frozenset({nan, 'Sorafenib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Sorafenib'})	2
frozenset({nan, 'Sorafenib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Sorafenib'})	2
frozenset({nan, 'Sorafenib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Sorafenib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Sorafenib'})	2
frozenset({nan, 'Sorafenib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Sorafenib'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Sorafenib'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Vatalanib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Vatalanib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Vatalanib'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Vatalanib'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Vatalanib'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Vatalanib'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Vatalanib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Vatalanib'})	2
frozenset({nan, 'Vatalanib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_HT1080'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'Arabinofuranoside_Cytarabine', 'ONCOLEAD_CELL_COLO205'})	3
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'Arabinofuranoside_Cytarabine', 'ONCOLEAD_CELL_HEPG2'})	3
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'Arabinofuranoside_Cytarabine', 'ONCOLEAD_CELL_HT29'})	3
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'Arabinofuranoside_Cytarabine', 'ONCOLEAD_CELL_MDAMB231'})	3
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'Arabinofuranoside_Cytarabine', 'ONCOLEAD_CELL_MDAMB436'})	3
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'Arabinofuranoside_Cytarabine', 'ONCOLEAD_CELL_RAMOS'})	3
frozenset({nan, 'Arabinofuranoside_Cytarabine', 'ONCOLEAD_CELL_RDES'})	3
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'Arabinofuranoside_Cytarabine', 'ONCOLEAD_CELL_SW620'})	3
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Arabinofuranoside_Cytarabine'})	3
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Formestane'})	2
frozenset({nan, 'Formestane', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Formestane'})	2
frozenset({nan, 'Formestane', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'Formestane'})	2
frozenset({nan, 'Formestane', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Formestane'})	2
frozenset({nan, 'Formestane', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Formestane'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Formestane'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'ABT737'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'ABT737'})	2
frozenset({nan, 'ABT737', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'CPI0610'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'CPI0610'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'CPI0610'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'CPI0610'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'CPI0610'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'CPI0610'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'CPI0610'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'CPI0610'})	2
frozenset({nan, 'CPI0610', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'GSK525762A'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'GSK525762A'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'GSK525762A'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'GSK525762A'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'GSK525762A'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'GSK525762A'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'GSK525762A'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'GSK525762A'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'GSK525762A'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'GSK525762A'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'GSK525762A'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'GSK525762A'})	2
frozenset({nan, 'GSK525762A', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'IBET151'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'IBET151'})	2
frozenset({nan, 'IBET151', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'BMXIN1'})	2
frozenset({nan, 'BMXIN1', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'BMXIN1'})	2
frozenset({nan, 'BMXIN1', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'BMXIN1'})	2
frozenset({nan, 'BMXIN1', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'BMXIN1'})	2
frozenset({nan, 'BMXIN1', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'BMXIN1'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'LY2857785'})	2
frozenset({nan, 'LY2857785', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'LY2857785'})	2
frozenset({nan, 'LY2857785', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'LY2857785'})	2
frozenset({nan, 'LY2857785', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'LY2857785'})	2
frozenset({nan, 'LY2857785', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'LY2857785'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'LY2857785'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'ML167'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'ML167'})	2
frozenset({nan, 'ML167', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'GSK923295'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'GSK923295'})	2
frozenset({nan, 'GSK923295', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'LY2603618'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'LY2603618'})	2
